date,AAPL,MSFT,SPY
2021-10-20,146.1216583251953,297.4571533203125,427.7053527832031
2021-10-21,146.33705139160156,300.6987609863281,428.82080078125
2021-10-22,145.56369018554688,299.15057373046875,428.37652587890625
2021-10-25,145.5146942138672,298.15386962890625,430.6737976074219
2021-10-26,146.18043518066406,300.0697937011719,431.06146240234375
2021-10-27,145.72032165527344,312.7069091796875,429.1517333984375
2021-10-28,149.36212158203125,313.8487243652344,433.2926330566406
2021-10-29,146.6503448486328,320.8833312988281,434.17181396484375
2021-11-01,145.82797241210938,318.7061462402344,434.91864013671875
2021-11-02,146.86569213867188,322.3444519042969,436.6770935058594
2021-11-03,148.30477905273438,323.1863098144531,439.34307861328125
2021-11-04,147.7859344482422,325.54730224609375,441.4134826660156
2021-11-05,148.31536865234375,325.1795959472656,442.9450378417969
2021-11-08,147.49180603027344,326.0794372558594,443.3232116699219
2021-11-09,147.8545684814453,325.0731201171875,441.8578796386719
2021-11-10,145.0211944580078,320.0899353027344,438.3031311035156
2021-11-11,144.9722137451172,321.6670837402344,438.4449768066406
2021-11-12,147.05062866210938,325.8182067871094,441.75384521484375
2021-11-15,147.06045532226562,325.1893005371094,441.90509033203125
2021-11-16,148.04086303710938,328.5179443359375,443.6540832519531
2021-11-17,150.48204040527344,328.74090576171875,442.5763244628906
2021-11-18,154.7761993408203,330.8250427246094,444.07952880859375
2021-11-19,157.40367126464844,332.60870361328125,443.285400390625
2021-11-22,157.86447143554688,329.4290466308594,442.0374755859375
2021-11-23,158.246826171875,327.3449401855469,442.6236267089844
2021-11-24,158.76644897460938,327.5679016113281,443.8053283691406
2021-11-26,153.73696899414062,319.5897521972656,433.90704345703125
2021-11-29,157.09976196289062,326.3270263671875,439.2296142578125
2021-11-30,162.06063842773438,320.471923828125,430.6832580566406
2021-12-01,161.54100036621094,319.9775695800781,425.899658203125
2021-12-02,160.55078125,319.4056396484375,432.4228210449219
2021-12-03,158.6683807373047,313.1239318847656,428.66015625
2021-12-06,162.08021545410156,316.2065734863281,433.7369079589844
2021-12-07,167.82534790039062,324.66937255859375,442.7087097167969
2021-12-08,171.64894104003906,324.71783447265625,443.8809814453125
2021-12-09,171.13914489746094,322.9051208496094,440.8841552734375
2021-12-10,175.9332733154297,332.0561828613281,445.0343017578125
2021-12-13,172.2960205078125,329.01226806640625,441.092041015625
2021-12-14,170.91363525390625,318.2908020019531,438.05731201171875
2021-12-15,175.78623962402344,324.4076843261719,444.9020080566406
2021-12-16,168.8842010498047,314.9560546875,440.9786682128906
2021-12-17,167.78616333007812,313.8897399902344,436.285400390625
2021-12-20,166.4234161376953,310.1188659667969,431.64617919921875
2021-12-21,169.59988403320312,317.2729187011719,439.3116760253906
2021-12-22,172.1979522705078,323.0020751953125,443.7043151855469
2021-12-23,172.82540893554688,324.44647216796875,446.46502685546875
2021-12-27,176.79605102539062,331.96893310546875,452.783447265625
2021-12-28,175.77642822265625,330.8056640625,452.4134521484375
2021-12-29,175.86468505859375,331.48431396484375,452.9922180175781
2021-12-30,174.70779418945312,328.93475341796875,451.73992919921875
2021-12-31,174.09017944335938,326.0265197753906,450.6014099121094
2022-01-03,178.44314575195312,324.504638671875,453.21044921875
2022-01-04,176.17840576171875,318.9402770996094,453.0586242675781
2022-01-05,171.49205017089844,306.6968688964844,444.35888671875
2022-01-06,168.62928771972656,304.2733459472656,443.9414367675781
2022-01-07,168.7959442138672,304.4284362792969,442.1863098144531
2022-01-10,168.81556701660156,304.65142822265625,441.6360778808594
2022-01-11,171.64894104003906,305.3396911621094,445.65869140625
2022-01-12,172.090087890625,308.529052734375,446.8634948730469
2022-01-13,168.81556701660156,295.4712219238281,440.7063293457031
2022-01-14,169.67832946777344,300.7059631347656,440.8865966796875
2022-01-18,166.47242736816406,293.38702392578125,433.07867431640625
2022-01-19,162.97238159179688,294.0462646484375,428.581787109375
2022-01-20,161.28607177734375,292.3691711425781,423.8381652832031
2022-01-21,159.22726440429688,286.9696350097656,415.5179748535156
2022-01-24,158.45272827148438,287.2992248535156,417.28253173828125
2022-01-25,156.64874267578125,279.660400390625,412.18798828125
2022-01-26,156.56051635742188,287.62884521484375,411.1539306640625
2022-01-27,156.0997314453125,290.6630554199219,409.1236877441406
2022-01-28,166.99200439453125,298.82537841796875,419.284423828125
2022-01-31,171.3548126220703,301.4620666503906,426.83612060546875
2022-02-01,171.1881561279297,299.3100891113281,429.7203063964844
2022-02-02,172.39404296875,303.8662109375,433.89459228515625
2022-02-03,169.51165771484375,292.0298767089844,423.6959533691406
2022-02-04,169.2269744873047,296.57635498046875,425.68817138671875
2022-02-07,168.51039123535156,291.7391052246094,424.3220520019531
2022-02-08,171.62222290039062,295.23858642578125,427.8133850097656
2022-02-09,173.04559326171875,301.6850280761719,434.0748291015625
2022-02-10,168.96194458007812,293.1253356933594,426.27642822265625
2022-02-11,165.54579162597656,286.0099792480469,417.8708190917969
2022-02-14,165.7813720703125,285.9712219238281,416.5046691894531
2022-02-15,169.61962890625,291.2738037109375,423.2215270996094
2022-02-16,169.38406372070312,290.93377685546875,423.6959533691406
2022-02-17,165.7813720703125,282.4146423339844,414.6451721191406
2022-02-18,164.23037719726562,279.6947021484375,411.9603576660156
2022-02-22,161.3050537109375,279.49078369140625,407.5392761230469
2022-02-23,157.13304138183594,272.2537841796875,400.31005859375
2022-02-24,159.75404357910156,286.1642150878906,406.33441162109375
2022-02-25,161.82533264160156,288.8064270019531,415.2997131347656
2022-02-28,162.09036254882812,290.24407958984375,414.2373046875
2022-03-01,160.2056121826172,286.5139465332031,407.9282531738281
2022-03-02,163.5039825439453,291.60406494140625,415.4326477050781
2022-03-03,163.18002319335938,287.4561767578125,413.3643798828125
2022-03-04,160.17616271972656,281.5694885253906,410.0059814453125
2022-03-07,156.37713623046875,270.93267822265625,397.9192810058594
2022-03-08,154.55130004882812,267.9601745605469,394.9023742675781
2022-03-09,159.96017456054688,280.2484130859375,405.4900817871094
2022-03-10,155.6114959716797,277.42156982421875,403.6590270996094
2022-03-11,151.89100646972656,272.05950927734375,398.5265197753906
2022-03-14,147.85643005371094,268.5332946777344,395.6138610839844
2022-03-15,152.24440002441406,278.9369812011719,404.313720703125
2022-03-16,156.661865234375,285.969970703125,413.2790222167969
2022-03-17,157.67295837402344,286.7762451171875,418.4495544433594
2022-03-18,160.97129821777344,291.837158203125,423.0326843261719
2022-03-21,162.3456268310547,290.603515625,422.90899658203125
2022-03-22,165.72250366210938,295.3633728027344,427.85760498046875
2022-03-23,167.08700561523438,290.9241027832031,422.3475341796875
2022-03-24,170.8761749267578,295.4022216796875,428.7141418457031
2022-03-25,171.51425170898438,294.9941711425781,430.8077392578125
2022-03-28,172.37808227539062,301.8134765625,433.87213134765625
2022-03-29,175.67645263671875,306.3887023925781,439.2394714355469
2022-03-30,174.5082550048828,304.883056640625,436.5272521972656
2022-03-31,171.40628051757812,299.4917907714844,429.80859375
2022-04-01,171.11175537109375,300.5700988769531,431.0267028808594
2022-04-04,175.16598510742188,305.9613037109375,434.7191162109375
2022-04-05,171.84799194335938,301.9883117675781,429.2279968261719
2022-04-06,168.67724609375,290.93377685546875,424.9360656738281
2022-04-07,168.9815673828125,292.7502746582031,427.07720947265625
2022-04-08,166.96920776367188,288.4761657714844,425.935302734375
2022-04-11,162.70884704589844,277.10107421875,418.65509033203125
2022-04-12,164.5837860107422,273.99261474609375,417.1038513183594
2022-04-13,167.2734832763672,279.3935546875,421.88116455078125
2022-04-14,162.2572784423828,271.82635498046875,416.6280212402344
2022-04-18,162.04132080078125,272.49664306640625,416.79937744140625
2022-04-19,164.3285675048828,277.13995361328125,423.52752685546875
2022-04-20,164.16163635253906,278.1695861816406,423.2135314941406
2022-04-21,163.3665313720703,272.77838134765625,416.8849792480469
2022-04-22,158.8214874267578,266.1922302246094,405.446044921875
2022-04-25,159.8914794921875,272.6909484863281,407.796630859375
2022-04-26,153.92303466796875,262.49127197265625,395.98651123046875
2022-04-27,153.69728088378906,275.1194763183594,397.0998840332031
2022-04-28,160.63751220703125,281.34613037109375,407.1304626464844
2022-04-29,154.75743103027344,269.5824890136719,392.08465576171875
2022-05-02,155.06173706054688,276.33367919921875,394.44476318359375
2022-05-03,156.55384826660156,273.7206726074219,396.2529296875
2022-05-04,162.97386169433594,281.68609619140625,408.32000732421875
2022-05-05,153.89356994628906,269.4173278808594,393.80712890625
2022-05-06,154.62106323242188,266.87225341796875,391.4565734863281
2022-05-09,149.4893035888672,257.0125427246094,378.923095703125
2022-05-10,151.8979034423828,261.7918395996094,379.7986755371094
2022-05-11,144.02330017089844,253.0977783203125,373.76519775390625
2022-05-12,140.1499481201172,248.04656982421875,373.375
2022-05-13,144.6230010986328,253.65151977539062,382.30157470703125
2022-05-16,143.0795440673828,254.02069091796875,380.7503356933594
2022-05-17,146.7169952392578,259.1884765625,388.5825500488281
2022-05-18,138.4393768310547,247.38772583007812,372.9181823730469
2022-05-19,135.0279998779297,246.47250366210938,370.6342468261719
2022-05-20,135.2639617919922,245.9077606201172,370.79595947265625
2022-05-23,140.6906280517578,253.78468322753906,377.733642578125
2022-05-24,137.9871368408203,252.78179931640625,374.85003662109375
2022-05-25,138.14443969726562,255.60545349121094,378.161865234375
2022-05-26,141.34930419921875,258.89642333984375,385.718017578125
2022-05-27,147.11024475097656,266.0430603027344,395.1871032714844
2022-05-31,146.32374572753906,264.70916748046875,392.9696350097656
2022-06-01,146.19593811035156,265.2446594238281,389.7911071777344
2022-06-02,148.6536865234375,267.3477478027344,397.2141418457031
2022-06-03,142.9222412109375,262.9078674316406,390.69525146484375
2022-06-06,143.6693878173828,261.6713562011719,391.88482666015625
2022-06-07,146.19593811035156,265.3226013183594,395.6438903808594
2022-06-08,145.45864868164062,263.2876281738281,391.3423767089844
2022-06-09,140.22857666015625,257.8157043457031,382.0351257324219
2022-06-10,134.81170654296875,246.3264617919922,370.957763671875
2022-06-13,129.65049743652344,235.8790740966797,356.8731689453125
2022-06-14,130.5155792236328,238.05035400390625,355.7977600097656
2022-06-15,133.14048767089844,245.1288299560547,360.87017822265625
2022-06-16,127.86125946044922,238.5177001953125,348.9267272949219
2022-06-17,129.3358917236328,241.12709045410156,349.67901611328125
2022-06-21,133.572998046875,247.05670166015625,358.48162841796875
2022-06-22,133.0618133544922,246.46273803710938,357.8318176269531
2022-06-23,135.9324493408203,252.0417938232422,361.3394775390625
2022-06-24,139.26513671875,260.6490173339844,372.8277893066406
2022-06-27,139.26513671875,257.91302490234375,371.4036865234375
2022-06-28,135.11647033691406,249.72451782226562,363.8148498535156
2022-06-29,136.87620544433594,253.405029296875,363.51861572265625
2022-06-30,134.40866088867188,250.06529235839844,360.5652770996094
2022-07-01,136.581298828125,252.7428436279297,364.37872314453125
2022-07-05,139.16680908203125,255.92672729492188,365.06695556640625
2022-07-06,140.50381469726562,259.1982116699219,366.29986572265625
2022-07-07,143.87586975097656,261.3305358886719,371.7860412597656
2022-07-08,144.55418395996094,260.6100769042969,371.4801940917969
2022-07-11,142.42086791992188,257.5429992675781,367.23651123046875
2022-07-12,143.39414978027344,246.988525390625,363.9869079589844
2022-07-13,143.03038024902344,246.06356811523438,362.0752868652344
2022-07-14,145.9600067138672,247.38772583007812,361.1960144042969
2022-07-15,147.6312713623047,249.9582061767578,368.0967712402344
2022-07-18,144.5836944580078,247.55323791503906,365.0574035644531
2022-07-19,148.44725036621094,252.69419860839844,374.9209289550781
2022-07-20,150.45274353027344,255.3620147705078,377.3103332519531
2022-07-21,152.72372436523438,257.86431884765625,381.152587890625
2022-07-22,151.48501586914062,253.50238037109375,377.6162414550781
2022-07-25,150.36427307128906,252.0126190185547,378.0749816894531
2022-07-26,149.03712463378906,245.26513671875,373.6020202636719
2022-07-27,154.13934326171875,261.6615905761719,383.3031005859375
2022-07-28,154.68988037109375,269.12957763671875,388.1105651855469
2022-07-29,159.7626190185547,273.3455505371094,393.768798828125
2022-08-01,158.779541015625,270.68743896484375,392.6027526855469
2022-08-02,157.30491638183594,267.58148193359375,390.0125427246094
2022-08-03,163.3214569091797,275.02996826171875,396.1199645996094
2022-08-04,163.00686645507812,276.1789245605469,395.8523864746094
2022-08-05,162.78042602539062,275.4584045410156,395.1833190917969
2022-08-08,162.3079071044922,272.9366149902344,394.7245178222656
2022-08-09,162.3571319580078,274.86444091796875,393.1570129394531
2022-08-10,166.6099853515625,281.54376220703125,401.4150085449219
2022-08-11,165.87167358398438,279.46014404296875,401.4150085449219
2022-08-12,169.42555236816406,284.2213439941406,408.2105407714844
2022-08-15,170.49859619140625,285.74017333984375,409.8926086425781
2022-08-16,170.34107971191406,285.00030517578125,410.6955261230469
2022-08-17,171.8374481201172,284.2489318847656,407.7803955078125
2022-08-18,171.4436798095703,283.12689208984375,408.965576171875
2022-08-19,168.8545684814453,279.2044372558594,403.4698791503906
2022-08-22,164.96595764160156,271.0083312988281,395.0686340332031
2022-08-23,164.6312255859375,269.73004150390625,394.1128845214844
2022-08-24,164.9265594482422,269.09588623046875,395.3744812011719
2022-08-25,167.38771057128906,272.08160400390625,400.95623779296875
2022-08-26,161.07730102539062,261.58282470703125,387.38427734375
2022-08-29,158.8721160888672,258.7922058105469,384.8227844238281
2022-08-30,156.44052124023438,256.58709716796875,380.59820556640625
2022-08-31,154.77679443359375,255.12344360351562,377.7022399902344
2022-09-01,155.50527954101562,254.0793914794922,378.887451171875
2022-09-02,153.388671875,249.8447723388672,374.8923034667969
2022-09-06,152.12857055664062,247.1029815673828,373.477783203125
2022-09-07,153.53634643554688,251.8254852294922,380.18731689453125
2022-09-08,152.05967712402344,252.24505615234375,382.6722412109375
2022-09-09,154.92446899414062,258.0408935546875,388.6171569824219
2022-09-12,160.8902587890625,260.177734375,392.7938537597656
2022-09-13,151.44927978515625,245.8735809326172,375.7142639160156
2022-09-14,152.8964385986328,246.09796142578125,377.1478576660156
2022-09-15,150.0021514892578,239.4240264892578,372.8659973144531
2022-09-16,148.35806274414062,238.799560546875,370.02142333984375
2022-09-19,152.07937622070312,238.5848846435547,372.8909912109375
2022-09-20,154.46176147460938,236.56512451171875,368.6107482910156
2022-09-21,151.3311767578125,233.1501007080078,362.1807556152344
2022-09-22,150.3664093017578,235.13079833984375,359.13848876953125
2022-09-23,148.09230041503906,232.14508056640625,353.1212158203125
2022-09-26,148.42703247070312,231.68649291992188,349.6278991699219
2022-09-27,149.40164184570312,230.6717529296875,348.7353515625
2022-09-28,147.511474609375,235.21864318847656,355.59722900390625
2022-09-29,140.26585388183594,231.7352752685547,348.1691589355469
2022-09-30,136.05233764648438,227.24691772460938,342.78521728515625
2022-10-03,140.23629760742188,234.8966522216797,351.8351745605469
2022-10-04,143.82958984375,242.83909606933594,362.73736572265625
2022-10-05,144.1249237060547,243.1513214111328,361.892822265625
2022-10-06,143.16998291015625,240.79977416992188,358.15960693359375
2022-10-07,137.91297912597656,228.55441284179688,348.1691589355469
2022-10-10,138.2378692626953,223.68551635742188,345.51080322265625
2022-10-11,136.8202362060547,219.93873596191406,343.3226623535156
2022-10-12,136.190185546875,220.27049255371094,342.1902160644531
2022-10-13,140.76788330078125,228.55441284179688,351.2210693359375
2022-10-14,136.2295379638672,223.0122833251953,343.21710205078125
2022-10-17,140.19692993164062,231.76455688476562,352.0367431640625
2022-10-18,141.51611328125,232.7109832763672,356.1729736328125
2022-10-19,141.62440490722656,230.74000549316406,353.6490478515625
2022-10-20,141.16171264648438,230.4180450439453,350.68353271484375
2022-10-21,144.9813995361328,236.2431640625,359.2056884765625
2022-10-24,147.12750244140625,241.2486114501953,363.60113525390625
2022-10-25,149.97259521484375,244.5758514404297,369.40728759765625
2022-10-26,147.02906799316406,225.7052764892578,366.6241760253906
2022-10-27,142.5498046875,221.2462158203125,364.6663818359375
2022-10-28,153.3197784423828,230.14483642578125,373.34197998046875
2022-10-31,150.9570770263672,226.49562072753906,370.6452941894531
2022-11-01,148.3089141845703,222.6317138671875,369.02337646484375
2022-11-02,142.77621459960938,214.75762939453125,359.7622985839844
2022-11-03,136.72178649902344,209.0496063232422,356.05792236328125
2022-11-04,136.4555206298828,216.0163116455078,361.18267822265625
2022-11-07,136.98800659179688,222.3389892578125,364.6375732421875
2022-11-08,137.55996704101562,223.31478881835938,366.6049499511719
2022-11-09,132.99436950683594,219.06060791015625,359.05218505859375
2022-11-10,144.82748413085938,237.08224487304688,378.7835388183594
2022-11-11,147.6181182861328,241.11203002929688,382.4496154785156
2022-11-14,146.21788024902344,235.68698120117188,379.1961975097656
2022-11-15,147.953369140625,236.0967559814453,382.4303894042969
2022-11-16,146.7207794189453,236.5272979736328,379.512939453125
2022-11-17,148.6239471435547,236.47837829589844,378.35162353515625
2022-11-18,149.1859893798828,236.02828979492188,380.0695495605469
2022-11-21,145.95162963867188,236.8404083251953,378.6875305175781
2022-11-22,148.09144592285156,239.75628662109375,383.7835693359375
2022-11-23,148.9690704345703,242.25140380859375,386.2019958496094
2022-11-25,146.0502471923828,242.16334533691406,386.1156005859375
2022-11-28,142.21435546875,236.55670166015625,379.954345703125
2022-11-29,139.20672607421875,235.15744018554688,379.30181884765625
2022-11-30,145.97134399414062,249.64869689941406,391.2500305175781
2022-12-01,146.24742126464844,249.20838928222656,390.962158203125
2022-12-02,145.75437927246094,249.53126525878906,390.51104736328125
2022-12-05,144.5908203125,244.8150177001953,383.48602294921875
2022-12-06,140.92254638671875,239.84432983398438,377.95819091796875
2022-12-07,138.9799346923828,239.11048889160156,377.31524658203125
2022-12-08,140.66615295410156,242.0752716064453,380.2710876464844
2022-12-09,140.1829833984375,240.13787841796875,377.4303894042969
2022-12-12,142.48056030273438,247.07528686523438,382.8718566894531
2022-12-13,143.44696044921875,251.39036560058594,385.7701721191406
2022-12-14,141.21839904785156,251.68392944335938,383.3037414550781
2022-12-15,134.60166931152344,243.65060424804688,373.92742919921875
2022-12-16,132.63934326171875,239.42359924316406,369.5128479003906
2022-12-19,130.52911376953125,235.27484130859375,366.37945556640625
2022-12-20,130.4600830078125,236.59579467773438,366.8808898925781
2022-12-21,133.56626892089844,239.16917419433594,372.3666076660156
2022-12-22,130.3910369873047,233.06349182128906,367.0543212890625
2022-12-23,130.02622985839844,233.59185791015625,369.16571044921875
2022-12-27,128.22166442871094,231.85997009277344,367.7099609375
2022-12-28,124.28716278076172,229.48228454589844,363.14007568359375
2022-12-29,127.80748748779297,235.8227996826172,369.6767578125
2022-12-30,128.12303161621094,234.658447265625,368.7029113769531
2023-01-03,123.33064270019531,234.42359924316406,367.1507873535156
2023-01-04,124.60271453857422,224.16915893554688,369.9853210449219
2023-01-05,123.28132629394531,217.52528381347656,365.7624816894531
2023-01-06,127.8173599243164,220.08888244628906,374.15020751953125
2023-01-09,128.33998107910156,222.2317657470703,373.93804931640625
2023-01-10,128.9119110107422,223.9245147705078,376.5604248046875
2023-01-11,131.633544921875,230.69557189941406,381.3231506347656
2023-01-12,131.55465698242188,233.3765869140625,382.71142578125
2023-01-13,132.8858642578125,234.0811004638672,384.1961669921875
2023-01-17,134.04945373535156,235.17701721191406,383.49237060546875
2023-01-18,133.3296356201172,230.73472595214844,377.4378356933594
2023-01-19,133.38877868652344,226.93824768066406,374.6900939941406
2023-01-20,135.95263671875,235.0498046875,381.6701965332031
2023-01-23,139.14756774902344,237.3590087890625,386.2497253417969
2023-01-24,140.5478057861328,236.8306121826172,385.8350830078125
2023-01-25,139.88714599609375,235.43142700195312,385.979736328125
2023-01-26,141.95794677734375,242.662353515625,390.22186279296875
2023-01-27,143.90052795410156,242.8189239501953,391.118408203125
2023-01-30,141.0112762451172,237.4862060546875,386.21112060546875
2023-01-31,142.28338623046875,242.47642517089844,391.8896789550781
2023-02-01,143.40748596191406,247.31011962890625,396.0546569824219
2023-02-02,148.7225341796875,258.90509033203125,401.8199462890625
2023-02-03,152.35134887695312,252.7895965576172,397.5490417480469
2023-02-06,149.61988830566406,251.24356079101562,395.1195373535156
2023-02-07,152.499267578125,261.8013610839844,400.287109375
2023-02-08,149.8072509765625,260.9892578125,395.9100646972656
2023-02-09,148.7718505859375,257.9461669921875,392.47784423828125
2023-02-10,149.13723754882812,257.43731689453125,393.39373779296875
2023-02-13,151.94203186035156,265.4804992675781,398.0118103027344
2023-02-14,151.3001251220703,266.3121643066406,397.82867431640625
2023-02-15,153.4036865234375,264.1835632324219,399.12054443359375
2023-02-16,151.80377197265625,257.1502990722656,393.6251220703125
2023-02-17,150.6581573486328,253.13827514648438,392.6417236328125
2023-02-21,146.63864135742188,247.85108947753906,384.7650146484375
2023-02-22,147.0633087158203,246.71322631835938,384.2347412109375
2023-02-23,147.5472412109375,249.91102600097656,386.2786560058594
2023-02-24,144.89059448242188,244.4668731689453,382.1522521972656
2023-02-27,146.08558654785156,245.38893127441406,383.45379638671875
2023-02-28,145.58189392089844,244.66307067871094,382.0365295410156
2023-03-01,143.5079345703125,241.5731658935547,380.57110595703125
2023-03-02,144.10052490234375,246.32086181640625,383.5309143066406
2023-03-03,149.15701293945312,250.42112731933594,389.6819152832031
2023-03-06,151.9222869873047,251.97097778320312,389.951904296875
2023-03-07,149.719970703125,249.30284118652344,383.9743957519531
2023-03-08,150.97418212890625,248.8614501953125,384.6011047363281
2023-03-09,148.72247314453125,247.5077667236328,377.5052795410156
2023-03-10,146.6583709716797,243.84889221191406,372.05810546875
2023-03-13,148.6039581298828,249.0772247314453,371.52777099609375
2023-03-14,150.69764709472656,255.81622314453125,377.669189453125
2023-03-15,151.09271240234375,260.3775939941406,375.3070983886719
2023-03-16,153.917236328125,270.932373046875,381.8919982910156
2023-03-17,153.0777587890625,274.1007080078125,377.42657470703125
2023-03-20,155.44802856445312,267.0380554199219,381.0557861328125
2023-03-21,157.30465698242188,268.5585021972656,386.0592346191406
2023-03-22,155.8726806640625,267.09686279296875,379.4783020019531
2023-03-23,156.95901489257812,272.364501953125,380.5041809082031
2023-03-24,158.2626953125,275.218994140625,383.0010986328125
2023-03-27,156.31707763671875,271.1089172363281,383.7171936035156
2023-03-28,155.69491577148438,269.9808349609375,382.8558654785156
2023-03-29,158.7762451171875,275.16009521484375,388.4206237792969
2023-03-30,160.3464813232422,278.63262939453125,390.6949462890625
2023-03-31,162.85498046875,282.8015441894531,396.20166015625
2023-04-03,164.10922241210938,281.751953125,397.71136474609375
2023-04-04,163.5759735107422,281.7029113769531,395.5048522949219
2023-04-05,161.72911071777344,278.9170227050781,394.46929931640625
2023-04-06,162.61801147460938,286.03863525390625,396.00811767578125
2023-04-10,160.02061462402344,283.87078857421875,396.4145812988281
2023-04-11,158.8058624267578,277.43585205078125,396.52093505859375
2023-04-12,158.1145477294922,278.0832824707031,394.90478515625
2023-04-13,163.50682067871094,284.3121643066406,400.15020751953125
2023-04-14,163.16116333007812,280.6827697753906,399.1727294921875
2023-04-17,163.180908203125,283.2919921875,400.6050720214844
2023-04-18,164.40553283691406,282.8702087402344,400.8663330078125
2023-04-19,165.55113220214844,282.94873046875,400.79864501953125
2023-04-20,164.58328247070312,280.6533203125,398.6114196777344
2023-04-21,162.97352600097656,280.3099670410156,398.92108154296875
2023-04-24,163.27964782714844,276.39605712890625,399.3373107910156
2023-04-25,161.73902893066406,270.1672668457031,392.99822998046875
2023-04-26,161.72911071777344,289.7366943359375,391.3336181640625
2023-04-27,166.32151794433594,299.0163269042969,399.12432861328125
2023-04-28,167.57571411132812,301.3999938964844,402.53094482421875
2023-05-01,167.48683166503906,299.7323913574219,402.12445068359375
2023-05-02,166.44984436035156,299.5851745605469,397.60491943359375
2023-05-03,165.37338256835938,298.59454345703125,394.875732421875
2023-05-04,163.73397827148438,299.5851745605469,392.0788879394531
2023-05-05,171.41751098632812,304.72528076171875,399.3373107910156
2023-05-08,171.34835815429688,302.7633972167969,399.4437255859375
2023-05-09,169.63980102539062,301.1449279785156,397.6920166015625
2023-05-10,171.40762329101562,306.3536376953125,399.5501708984375
2023-05-11,171.59524536132812,304.19561767578125,398.85333251953125
2023-05-12,170.66563415527344,303.07733154296875,398.3307800292969
2023-05-15,170.171142578125,303.5580139160156,399.70501708984375
2023-05-16,170.171142578125,305.7944641113281,397.033935546875
2023-05-17,170.78428649902344,308.6847229003906,401.853515625
2023-05-18,173.11825561523438,313.1282043457031,405.72467041015625
2023-05-19,173.22705078125,312.9512939453125,405.1342468261719
2023-05-22,172.2776336669922,315.74322509765625,405.298828125
2023-05-23,169.66677856445312,309.9234313964844,400.750244140625
2023-05-24,169.94366455078125,308.5372619628906,397.84686279296875
2023-05-25,171.0810089111328,320.4029541015625,401.2921142578125
2023-05-26,173.49404907226562,327.2549743652344,406.4891662597656
2023-05-30,175.3434295654297,325.6033630371094,406.64404296875
2023-05-31,175.29397583007812,322.8311767578125,404.38909912109375
2023-06-01,178.1026153564453,326.9501953125,408.2312316894531
2023-06-02,178.953125,329.72247314453125,414.1346435546875
2023-06-05,177.5982666015625,330.25335693359375,413.3410949707031
2023-06-06,177.23236083984375,328.0315856933594,414.2411804199219
2023-06-07,175.85769653320312,317.9059753417969,412.8088073730469
2023-06-08,178.5773468017578,319.754150390625,415.3057556152344
2023-06-09,178.96302795410156,321.25823974609375,416.0509033203125
2023-06-12,181.7617950439453,326.2325439453125,419.82525634765625
2023-06-13,181.28707885742188,328.63128662109375,422.5931396484375
2023-06-14,181.92002868652344,331.629638671875,423.0963439941406
2023-06-15,183.95729064941406,342.2075500488281,428.341796875
2023-06-16,182.8793182373047,336.5351867675781,426.88275146484375
2023-06-20,182.96832275390625,332.32763671875,424.6679992675781
2023-06-21,181.92991638183594,327.9136047363281,422.4921569824219
2023-06-22,184.9364013671875,333.95953369140625,424.0172119140625
2023-06-23,184.61990356445312,329.348876953125,420.8116149902344
2023-06-26,183.22547912597656,323.0375671386719,419.09228515625
2023-06-27,185.98468017578125,328.906494140625,423.68695068359375
2023-06-28,187.16156005859375,330.1649169921875,423.900634765625
2023-06-29,187.497802734375,329.37841796875,425.5713806152344
2023-06-30,191.82945251464844,334.7755432128906,430.59344482421875
2023-07-03,190.3361358642578,332.2686462402344,431.08880615234375
2023-07-05,189.21859741210938,332.4259338378906,430.44775390625
2023-07-06,189.6932830810547,335.4930725097656,427.0770263671875
2023-07-07,188.5757598876953,331.5116882324219,425.9988098144531
2023-07-10,186.52862548828125,326.212890625,427.0770263671875
2023-07-11,186.00445556640625,326.8420715332031,429.7969055175781
2023-07-12,187.67581176757812,331.4920654296875,433.2550354003906
2023-07-13,188.4373016357422,336.8595886230469,436.6937255859375
2023-07-14,188.5856475830078,339.3959655761719,436.4217224121094
2023-07-17,191.84922790527344,339.87762451171875,437.93707275390625
2023-07-18,191.5921173095703,353.4046936035156,441.191162109375
2023-07-19,192.9469757080078,349.0693054199219,442.1722717285156
2023-07-20,190.9987335205078,340.99835205078125,439.23870849609375
2023-07-21,189.82186889648438,337.9508056640625,439.23870849609375
2023-07-24,190.62294006347656,339.2680969238281,441.2008972167969
2023-07-25,191.4833221435547,345.03875732421875,442.4054870605469
2023-07-26,192.35362243652344,332.0523376464844,442.47344970703125
2023-07-27,191.08773803710938,325.1216735839844,439.5398254394531
2023-07-28,193.6689453125,332.6422424316406,443.843017578125
2023-07-31,194.2821044921875,330.2336730957031,444.6882019042969
2023-08-01,193.4513702392578,330.6465759277344,443.4156799316406
2023-08-02,190.45480346679688,321.9562072753906,437.24737548828125
2023-08-03,189.0603485107422,321.13043212890625,435.9942932128906
2023-08-04,179.98167419433594,322.2314453125,434.0224304199219
2023-08-07,176.87632751464844,324.5220031738281,437.8108215332031
2023-08-08,177.81582641601562,320.53076171875,435.9068908691406
2023-08-09,176.22360229492188,316.7754211425781,432.99273681640625
2023-08-10,176.00604248046875,317.46356201171875,433.148193359375
2023-08-11,176.06544494628906,315.5760803222656,432.8956298828125
2023-08-14,177.71925354003906,318.5548095703125,435.28521728515625
